1.356538407639136328e-04;1.452478516920359342e+00;9.677272784890115359e-03;-4.225207808836785262e+00
1.405574413414839780e-04;1.450356487720927845e+00;9.937892354496720426e-03;-4.262908802476822245e+00
1.455924990845109128e-04;1.448215608307153124e+00;1.020310771489051950e-02;-4.300608660456577859e+00
1.507613212792213958e-04;1.446055879255568000e+00;1.047295640639133926e-02;-4.338307347817222492e+00
1.560662339471711850e-04;1.443877301160409576e+00;1.074747582937032007e-02;-4.376004828696484772e+00
1.615095817743282850e-04;1.441679874634076652e+00;1.102670324046935851e-02;-4.413701066305581122e+00
1.670937280382485781e-04;1.439463600307598901e+00;1.131067574875028667e-02;-4.451396022905479199e+00
1.728210545333082662e-04;1.437228478831118039e+00;1.159943031177298328e-02;-4.489089659782479202e+00
1.786939614939574551e-04;1.434974510874381881e+00;1.189300373160159623e-02;-4.526781937223099739e+00
1.847148675159587751e-04;1.432701697127250151e+00;1.219143265073806444e-02;-4.564472814488243380e+00
1.908862094755742851e-04;1.430410038300213849e+00;1.249475354798210321e-02;-4.602162249786633019e+00
1.972104424466639052e-04;1.428099535124928599e+00;1.280300273421681664e-02;-4.639850200247492396e+00
2.036900396156578912e-04;1.425770188354761103e+00;1.311621634811910471e-02;-4.677536621892454782e+00
2.103274921943654586e-04;1.423421998765349805e+00;1.343443035179398871e-02;-4.715221469606684757e+00
2.171253093305814731e-04;1.421054967155181314e+00;1.375768052633202267e-02;-4.752904697109188170e+00
2.240860180164522849e-04;1.418669094346180382e+00;1.408600246728890747e-02;-4.790586256922296116e+00
2.312121629945619475e-04;1.416264381184316079e+00;1.441943158008642846e-02;-4.828266100340298017e+00
2.385063066616988656e-04;1.413840828540224415e+00;1.475800307533384724e-02;-4.865944177397207859e+00
2.459710289702631936e-04;1.411398437309846265e+00;1.510175196406884045e-02;-4.903620436833644014e+00
2.536089273272742702e-04;1.408937208415082409e+00;1.545071305291709739e-02;-4.941294826062794243e+00
2.614226164909374335e-04;1.406457142804466320e+00;1.580492093916965532e-02;-4.978967291135458773e+00
2.694147284647288522e-04;1.403958241453854283e+00;1.616441000577707038e-02;-5.016637776704135909e+00
2.775879123889560913e-04;1.401440505367133049e+00;1.652921441625947868e-02;-5.054306225986137768e+00
2.859448344297529400e-04;1.398903935576947921e+00;1.689936810953164906e-02;-5.091972580725713904e+00
2.944881776654649443e-04;1.396348533145448156e+00;1.727490479464204032e-02;-5.129636781155155312e+00
3.032206419703829814e-04;1.393774299165053243e+00;1.765585794542494716e-02;-5.167298765954861928e+00
3.121449438957810195e-04;1.391181234759238938e+00;1.804226079506476496e-02;-5.204958472212351417e+00
3.212638165482135564e-04;1.388569341083344177e+00;1.843414633057141247e-02;-5.242615835380180833e+00
